JOB_NAME,PROCESS_RUN_SK,BATCH_SK,BATCH_STATUS,CREATE_TS,STATUS_UPDATE_TS,ROWS_ADDED_COUNT,ROWS_UPDATED_COUNT,ROWS_DELETED_COUNT,ROWS_DUPLICATED_COUNT,ROWS_SKIPPED_COUNT,ROWS_ERROR_COUNT,TARGET_ENTITY
PRES2K_PROD_CONFIG--GENERIC,3415794148,1075168748,COMPLETED,2024-02-14T07:51:14Z,2024-02-14T07:51:22Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415793566,1075168458,COMPLETED,2024-02-14T07:46:24Z,2024-02-14T07:51:15Z,2046,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415793440,1075168394,COMPLETED,2024-02-14T07:45:20Z,2024-02-14T07:48:55Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415792344,1075167846,COMPLETED,2024-02-14T07:36:12Z,2024-02-14T07:36:21Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415791896,1075167623,COMPLETED,2024-02-14T07:32:29Z,2024-02-14T07:37:37Z,4001,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415791754,1075167552,COMPLETED,2024-02-14T07:31:18Z,2024-02-14T07:34:41Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415790602,1075166975,COMPLETED,2024-02-14T07:21:41Z,2024-02-14T07:21:52Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415790022,1075166686,COMPLETED,2024-02-14T07:16:52Z,2024-02-14T07:20:28Z,4275,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415789944,1075166647,COMPLETED,2024-02-14T07:16:13Z,2024-02-14T07:19:31Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415788622,1075165986,COMPLETED,2024-02-14T07:05:12Z,2024-02-14T07:05:23Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415788312,1075165830,COMPLETED,2024-02-14T07:02:36Z,2024-02-14T07:07:51Z,10265,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415788242,1075165796,COMPLETED,2024-02-14T07:02:02Z,2024-02-14T07:08:13Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415786972,1075165160,COMPLETED,2024-02-14T06:51:26Z,2024-02-14T06:51:32Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415786422,1075164885,COMPLETED,2024-02-14T06:46:51Z,2024-02-14T06:49:49Z,1482,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415786320,1075164835,COMPLETED,2024-02-14T06:46:01Z,2024-02-14T06:49:00Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415785130,1075164240,COMPLETED,2024-02-14T06:36:06Z,2024-02-14T06:36:36Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415784542,1075163946,COMPLETED,2024-02-14T06:31:12Z,2024-02-14T06:35:12Z,1666,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415784530,1075163940,COMPLETED,2024-02-14T06:31:06Z,2024-02-14T06:35:03Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415783238,1075163294,COMPLETED,2024-02-14T06:20:20Z,2024-02-14T06:20:27Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415782884,1075163116,COMPLETED,2024-02-14T06:17:22Z,2024-02-14T06:19:55Z,921,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415782728,1075163038,COMPLETED,2024-02-14T06:16:04Z,2024-02-14T06:19:30Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415781600,1075162475,COMPLETED,2024-02-14T06:06:41Z,2024-02-14T06:06:45Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415781120,1075162234,COMPLETED,2024-02-14T06:02:40Z,2024-02-14T06:09:33Z,1523,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415781028,1075162188,COMPLETED,2024-02-14T06:01:55Z,2024-02-14T06:08:19Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415779782,1075161565,COMPLETED,2024-02-14T05:51:31Z,2024-02-14T05:51:38Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415779240,1075161294,COMPLETED,2024-02-14T05:47:00Z,2024-02-14T05:49:56Z,3186,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415779022,1075161185,COMPLETED,2024-02-14T05:45:11Z,2024-02-14T05:49:21Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415777970,1075160659,COMPLETED,2024-02-14T05:36:25Z,2024-02-14T05:36:32Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415777530,1075160440,COMPLETED,2024-02-14T05:32:46Z,2024-02-14T05:35:33Z,3476,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415777324,1075160337,COMPLETED,2024-02-14T05:31:03Z,2024-02-14T05:35:42Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415776136,1075159743,COMPLETED,2024-02-14T05:21:09Z,2024-02-14T05:21:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415775668,1075159509,COMPLETED,2024-02-14T05:17:15Z,2024-02-14T05:20:44Z,1021,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415775504,1075159426,COMPLETED,2024-02-14T05:15:52Z,2024-02-14T05:20:33Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415774330,1075158839,COMPLETED,2024-02-14T05:06:06Z,2024-02-14T05:06:14Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415773842,1075158596,COMPLETED,2024-02-14T05:02:02Z,2024-02-14T05:05:35Z,6778,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415773788,1075158569,COMPLETED,2024-02-14T05:01:35Z,2024-02-14T05:06:55Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415772496,1075157923,COMPLETED,2024-02-14T04:50:49Z,2024-02-14T04:50:58Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415771976,1075157663,COMPLETED,2024-02-14T04:46:29Z,2024-02-14T04:50:49Z,1003,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415771926,1075157637,COMPLETED,2024-02-14T04:46:03Z,2024-02-14T04:49:20Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415770752,1075157050,COMPLETED,2024-02-14T04:36:16Z,2024-02-14T04:36:24Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415770310,1075156829,COMPLETED,2024-02-14T04:32:35Z,2024-02-14T04:36:16Z,1529,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415770232,1075156790,COMPLETED,2024-02-14T04:31:56Z,2024-02-14T04:36:25Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415768898,1075156124,COMPLETED,2024-02-14T04:20:50Z,2024-02-14T04:21:00Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415768426,1075155887,COMPLETED,2024-02-14T04:16:53Z,2024-02-14T04:20:35Z,1340,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415768270,1075155809,COMPLETED,2024-02-14T04:15:35Z,2024-02-14T04:19:07Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415767038,1075155193,COMPLETED,2024-02-14T04:05:19Z,2024-02-14T04:05:24Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415766686,1075155017,COMPLETED,2024-02-14T04:02:23Z,2024-02-14T04:05:19Z,1871,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415766554,1075154951,COMPLETED,2024-02-14T04:01:17Z,2024-02-14T04:06:33Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415765252,1075154300,COMPLETED,2024-02-14T03:50:26Z,2024-02-14T03:50:31Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415764844,1075154097,COMPLETED,2024-02-14T03:47:03Z,2024-02-14T03:49:42Z,1520,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415764622,1075153985,COMPLETED,2024-02-14T03:45:11Z,2024-02-14T03:48:58Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415763470,1075153409,COMPLETED,2024-02-14T03:35:35Z,2024-02-14T03:35:42Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415763104,1075153226,COMPLETED,2024-02-14T03:32:32Z,2024-02-14T03:37:46Z,3208,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415762956,1075153152,COMPLETED,2024-02-14T03:31:18Z,2024-02-14T03:35:35Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415761704,1075152526,COMPLETED,2024-02-14T03:20:52Z,2024-02-14T03:21:00Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415761252,1075152300,COMPLETED,2024-02-14T03:17:06Z,2024-02-14T03:20:02Z,2316,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415761144,1075152246,COMPLETED,2024-02-14T03:16:12Z,2024-02-14T03:19:16Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415760020,1075151684,COMPLETED,2024-02-14T03:06:50Z,2024-02-14T03:07:00Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415759448,1075151398,COMPLETED,2024-02-14T03:02:04Z,2024-02-14T03:08:03Z,4151,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415759346,1075151347,COMPLETED,2024-02-14T03:01:13Z,2024-02-14T03:05:12Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415758102,1075150725,COMPLETED,2024-02-14T02:50:51Z,2024-02-14T02:51:06Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415757620,1075150485,COMPLETED,2024-02-14T02:46:51Z,2024-02-14T02:50:35Z,2059,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415757458,1075150403,COMPLETED,2024-02-14T02:45:29Z,2024-02-14T02:50:12Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415756360,1075149854,COMPLETED,2024-02-14T02:36:20Z,2024-02-14T02:36:37Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415755864,1075149607,COMPLETED,2024-02-14T02:32:13Z,2024-02-14T02:36:37Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415755816,1075149582,COMPLETED,2024-02-14T02:31:48Z,2024-02-14T02:34:37Z,3063,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415754492,1075148921,COMPLETED,2024-02-14T02:20:47Z,2024-02-14T02:20:56Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415753936,1075148642,COMPLETED,2024-02-14T02:16:08Z,2024-02-14T02:20:21Z,2584,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415753878,1075148613,COMPLETED,2024-02-14T02:15:39Z,2024-02-14T02:19:36Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415752642,1075147995,COMPLETED,2024-02-14T02:05:21Z,2024-02-14T02:05:37Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415752270,1075147810,COMPLETED,2024-02-14T02:02:16Z,2024-02-14T02:07:54Z,3094,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415752254,1075147802,COMPLETED,2024-02-14T02:02:08Z,2024-02-14T02:07:29Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415750934,1075147142,COMPLETED,2024-02-14T01:51:08Z,2024-02-14T01:51:14Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415750430,1075146889,COMPLETED,2024-02-14T01:46:55Z,2024-02-14T01:52:10Z,4445,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415750328,1075146838,COMPLETED,2024-02-14T01:46:04Z,2024-02-14T01:49:40Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415749058,1075146204,COMPLETED,2024-02-14T01:35:30Z,2024-02-14T01:35:45Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415748750,1075146049,COMPLETED,2024-02-14T01:32:55Z,2024-02-14T01:35:49Z,4275,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415748538,1075145943,COMPLETED,2024-02-14T01:31:09Z,2024-02-14T01:34:43Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415747394,1075145371,COMPLETED,2024-02-14T01:21:37Z,2024-02-14T01:21:44Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415746876,1075145112,COMPLETED,2024-02-14T01:17:18Z,2024-02-14T01:21:02Z,2645,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415746794,1075145071,COMPLETED,2024-02-14T01:16:37Z,2024-02-14T01:19:37Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415745526,1075144438,COMPLETED,2024-02-14T01:06:04Z,2024-02-14T01:06:12Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415745046,1075144198,COMPLETED,2024-02-14T01:02:04Z,2024-02-14T01:06:39Z,3033,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415744950,1075144150,COMPLETED,2024-02-14T01:01:16Z,2024-02-14T01:05:48Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415743736,1075143543,COMPLETED,2024-02-14T00:51:09Z,2024-02-14T00:51:16Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415743284,1075143316,COMPLETED,2024-02-14T00:47:23Z,2024-02-14T00:53:37Z,5969,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415743104,1075143226,COMPLETED,2024-02-14T00:45:52Z,2024-02-14T00:50:18Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415741906,1075142628,COMPLETED,2024-02-14T00:35:54Z,2024-02-14T00:35:59Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415741432,1075142390,COMPLETED,2024-02-14T00:31:56Z,2024-02-14T00:36:33Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415741418,1075142383,COMPLETED,2024-02-14T00:31:49Z,2024-02-14T00:36:46Z,4140,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415740140,1075141744,COMPLETED,2024-02-14T00:21:10Z,2024-02-14T00:21:20Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415739728,1075141538,COMPLETED,2024-02-14T00:17:44Z,2024-02-14T00:22:29Z,1305,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415739554,1075141451,COMPLETED,2024-02-14T00:16:17Z,2024-02-14T00:20:09Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415738344,1075140846,COMPLETED,2024-02-14T00:06:12Z,2024-02-14T00:06:27Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415737868,1075140608,COMPLETED,2024-02-14T00:02:14Z,2024-02-14T00:10:40Z,1593,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415737828,1075140588,COMPLETED,2024-02-14T00:01:54Z,2024-02-14T00:09:12Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415736510,1075139929,COMPLETED,2024-02-13T23:50:55Z,2024-02-13T23:51:01Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415736034,1075139692,COMPLETED,2024-02-13T23:46:58Z,2024-02-13T23:49:54Z,1430,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415735892,1075139620,COMPLETED,2024-02-13T23:45:46Z,2024-02-13T23:48:49Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415734666,1075139008,COMPLETED,2024-02-13T23:35:34Z,2024-02-13T23:35:49Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415734260,1075138804,COMPLETED,2024-02-13T23:32:10Z,2024-02-13T23:36:06Z,1385,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415734178,1075138763,COMPLETED,2024-02-13T23:31:29Z,2024-02-13T23:35:23Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415732906,1075138127,COMPLETED,2024-02-13T23:20:53Z,2024-02-13T23:21:03Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415732412,1075137881,COMPLETED,2024-02-13T23:16:47Z,2024-02-13T23:20:19Z,1276,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415732336,1075137843,COMPLETED,2024-02-13T23:16:09Z,2024-02-13T23:19:34Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415731172,1075137261,COMPLETED,2024-02-13T23:06:27Z,2024-02-13T23:06:41Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415730618,1075136984,COMPLETED,2024-02-13T23:01:50Z,2024-02-13T23:07:51Z,1579,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415730530,1075136940,COMPLETED,2024-02-13T23:01:06Z,2024-02-13T23:06:17Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415729250,1075136299,COMPLETED,2024-02-13T22:50:25Z,2024-02-13T22:50:31Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415728844,1075136097,COMPLETED,2024-02-13T22:47:03Z,2024-02-13T22:51:56Z,2200,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415728744,1075136047,COMPLETED,2024-02-13T22:46:13Z,2024-02-13T22:50:56Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415727532,1075135440,COMPLETED,2024-02-13T22:36:06Z,2024-02-13T22:36:19Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415727020,1075135185,COMPLETED,2024-02-13T22:31:51Z,2024-02-13T22:36:54Z,10943,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415726890,1075135119,COMPLETED,2024-02-13T22:30:45Z,2024-02-13T22:34:04Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415725712,1075134531,COMPLETED,2024-02-13T22:20:57Z,2024-02-13T22:21:01Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415725302,1075134325,COMPLETED,2024-02-13T22:17:32Z,2024-02-13T22:20:24Z,17244,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415725090,1075134219,COMPLETED,2024-02-13T22:15:45Z,2024-02-13T22:21:15Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415723888,1075133619,COMPLETED,2024-02-13T22:05:45Z,2024-02-13T22:05:50Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415723488,1075133419,COMPLETED,2024-02-13T22:02:25Z,2024-02-13T22:07:23Z,77073,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415723372,1075133360,COMPLETED,2024-02-13T22:01:26Z,2024-02-13T22:06:39Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415722024,1075132686,COMPLETED,2024-02-13T21:50:12Z,2024-02-13T21:50:21Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415721664,1075132506,COMPLETED,2024-02-13T21:47:12Z,2024-02-13T21:50:57Z,1889,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415721500,1075132424,COMPLETED,2024-02-13T21:45:50Z,2024-02-13T21:49:49Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415720318,1075131833,COMPLETED,2024-02-13T21:35:59Z,2024-02-13T21:36:04Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415719822,1075131585,COMPLETED,2024-02-13T21:31:51Z,2024-02-13T21:35:40Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415719742,1075131545,COMPLETED,2024-02-13T21:31:12Z,2024-02-13T21:35:02Z,2008,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415718596,1075130973,COMPLETED,2024-02-13T21:21:39Z,2024-02-13T21:21:45Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415717966,1075130658,COMPLETED,2024-02-13T21:16:24Z,2024-02-13T21:19:29Z,1645,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415717926,1075130637,COMPLETED,2024-02-13T21:16:03Z,2024-02-13T21:18:43Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415716730,1075130039,COMPLETED,2024-02-13T21:06:05Z,2024-02-13T21:06:12Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415716204,1075129777,COMPLETED,2024-02-13T21:01:43Z,2024-02-13T21:07:17Z,54773,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415716194,1075129772,COMPLETED,2024-02-13T21:01:38Z,2024-02-13T21:06:32Z,5508,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415714882,1075129115,COMPLETED,2024-02-13T20:50:41Z,2024-02-13T20:50:48Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415714382,1075128866,COMPLETED,2024-02-13T20:46:32Z,2024-02-13T20:50:42Z,5404,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415714218,1075128783,COMPLETED,2024-02-13T20:45:09Z,2024-02-13T20:48:22Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415713086,1075128218,COMPLETED,2024-02-13T20:35:44Z,2024-02-13T20:35:54Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415712586,1075127967,COMPLETED,2024-02-13T20:31:33Z,2024-02-13T20:36:11Z,2778,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415712482,1075127916,COMPLETED,2024-02-13T20:30:42Z,2024-02-13T20:34:10Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415711346,1075127347,COMPLETED,2024-02-13T20:21:13Z,2024-02-13T20:21:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415710930,1075127139,COMPLETED,2024-02-13T20:17:46Z,2024-02-13T20:20:53Z,3485,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415710628,1075126988,COMPLETED,2024-02-13T20:15:14Z,2024-02-13T20:20:29Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415709610,1075126480,COMPLETED,2024-02-13T20:06:46Z,2024-02-13T20:07:10Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415709088,1075126219,COMPLETED,2024-02-13T20:02:25Z,2024-02-13T20:09:26Z,3513,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415708942,1075126145,COMPLETED,2024-02-13T20:01:11Z,2024-02-13T20:04:29Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415707746,1075125547,COMPLETED,2024-02-13T19:51:13Z,2024-02-13T19:51:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415707218,1075125283,COMPLETED,2024-02-13T19:46:49Z,2024-02-13T19:49:54Z,2577,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415707020,1075125185,COMPLETED,2024-02-13T19:45:11Z,2024-02-13T19:50:26Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415705988,1075124669,COMPLETED,2024-02-13T19:36:35Z,2024-02-13T19:36:46Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415705516,1075124433,COMPLETED,2024-02-13T19:32:39Z,2024-02-13T19:39:07Z,2823,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415705342,1075124346,COMPLETED,2024-02-13T19:31:12Z,2024-02-13T19:34:34Z,54773,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415704058,1075123704,COMPLETED,2024-02-13T19:20:30Z,2024-02-13T19:20:35Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415703602,1075123476,COMPLETED,2024-02-13T19:16:42Z,2024-02-13T19:19:27Z,2158,-1,-1,-1,-1,-1,
